n_estimators,max_depth,mse
1,1,0.002657559591320983
2,1,0.0026561363074019263
3,1,0.0026547130234828697
4,1,0.002653289739563813
5,1,0.0026518664556447564
6,1,0.0026504431717257
7,1,0.002649019887806643
8,1,0.0026475966038875865
9,1,0.00264617331996853
10,1,0.0026447500360494733
11,1,0.0026433267521304166
12,1,0.00264190346821136
13,1,0.0026404801842923034
14,1,0.0026390569003732467
15,1,0.00263763361645419
16,1,0.0026362103325351335
17,1,0.002634787048616077
18,1,0.0026333637646970202
19,1,0.0026319404807779636
20,1,0.002630517196858907
21,1,0.0026290939129398503
22,1,0.0026276706290207937
23,1,0.002626247345101737
24,1,0.0026248240611826804
25,1,0.002623400777263624
26,1,0.002621977493344567
27,1,0.0026205542094255106
28,1,0.002619130925506454
29,1,0.0026177076415873973
30,1,0.0026162843576683407
31,1,0.002614861073749284
32,1,0.0026134377898302274
33,1,0.0026120145059111708
34,1,0.002610591221992114
35,1,0.0026091679380730575
36,1,0.002607744654154001
37,1,0.0026063213702349442
38,1,0.0026048980863158876
39,1,0.002603474802396831
40,1,0.0026020515184777744
41,1,0.0026006282345587177
42,1,0.002599204950639661
43,1,0.0025977816667206045
44,1,0.0025963583828015474
45,1,0.002594935098882491
46,1,0.002593511814963434
47,1,0.002592088531044378
48,1,0.002590665247125321
49,1,0.0025892419632062643
50,1,0.0025878186792872076
51,1,0.002586395395368151
52,1,0.0025849721114490944
53,1,0.0025835488275300377
54,1,0.002582125543610981
55,1,0.0025807022596919245
56,1,0.002579278975772868
57,1,0.002577855691853811
58,1,0.0025764324079347546
59,1,0.002575009124015698
60,1,0.0025735858400966413
61,1,0.0025721625561775847
62,1,0.002570739272258528
63,1,0.0025693159883394714
64,1,0.002567892704420415
65,1,0.002566469420501358
66,1,0.0025650461365823015
67,1,0.002563622852663245
68,1,0.0025621995687441883
69,1,0.0025607762848251316
70,1,0.002559353000906075
71,1,0.0025579297169870184
72,1,0.0025565064330679618
73,1,0.002555083149148905
74,1,0.0025536598652298485
75,1,0.002552236581310792
76,1,0.0025508132973917352
77,1,0.0025493900134726786
78,1,0.002547966729553622
79,1,0.0025465434456345653
80,1,0.0025451201617155087
81,1,0.002543696877796452
82,1,0.0025422735938773955
83,1,0.002540850309958339
84,1,0.002539427026039282
85,1,0.0025380037421202256
86,1,0.002536580458201169
87,1,0.0025351571742821123
88,1,0.0025337338903630557
89,1,0.002532310606443999
90,1,0.0025308873225249424
91,1,0.0025294640386058858
92,1,0.002528040754686829
93,1,0.0025266174707677725
94,1,0.002525194186848716
95,1,0.0025237709029296593
96,1,0.0025223476190106026
97,1,0.002520924335091546
98,1,0.0025195010511724894
99,1,0.0025180777672534327
100,1,0.002516654483334376
1,2,0.0025881139959971745
2,2,0.002586690712078118
3,2,0.002585267428159061
4,2,0.0025838441442400046
5,2,0.002582420860320948
6,2,0.0025809975764018913
7,2,0.0025795742924828347
8,2,0.002578151008563778
9,2,0.0025767277246447214
10,2,0.0025753044407256648
11,2,0.002573881156806608
12,2,0.0025724578728875515
13,2,0.002571034588968495
14,2,0.0025696113050494383
15,2,0.0025681880211303816
16,2,0.002566764737211325
17,2,0.0025653414532922684
18,2,0.0025639181693732117
19,2,0.002562494885454155
20,2,0.0025610716015350985
21,2,0.002559648317616042
22,2,0.002558225033696985
23,2,0.0025568017497779286
24,2,0.002555378465858872
25,2,0.0025539551819398153
26,2,0.0025525318980207587
27,2,0.002551108614101702
28,2,0.0025496853301826454
29,2,0.002548262046263589
30,2,0.002546838762344532
31,2,0.0025454154784254755
32,2,0.002543992194506419
33,2,0.0025425689105873623
34,2,0.0025411456266683057
35,2,0.002539722342749249
36,2,0.0025382990588301924
37,2,0.0025368757749111358
38,2,0.002535452490992079
39,2,0.0025340292070730225
40,2,0.002532605923153966
41,2,0.0025311826392349092
42,2,0.0025297593553158526
43,2,0.002528336071396796
44,2,0.0025269127874777393
45,2,0.0025254895035586827
46,2,0.002524066219639626
47,2,0.0025226429357205695
48,2,0.002521219651801513
49,2,0.002519796367882456
50,2,0.0025183730839633996
51,2,0.002516949800044343
52,2,0.0025155265161252863
53,2,0.0025141032322062297
54,2,0.002512679948287173
55,2,0.0025112566643681164
56,2,0.00250983338044906
57,2,0.0025084100965300027
58,2,0.0025069868126109465
59,2,0.0025055635286918895
60,2,0.0025041402447728333
61,2,0.002502716960853776
62,2,0.0025012936769347196
63,2,0.002499870393015663
64,2,0.0024984471090966063
65,2,0.0024970238251775497
66,2,0.002495600541258493
67,2,0.0024941772573394364
68,2,0.00249275397342038
69,2,0.002491330689501323
70,2,0.0024899074055822665
71,2,0.00248848412166321
72,2,0.0024870608377441533
73,2,0.0024856375538250966
74,2,0.00248421426990604
75,2,0.0024827909859869834
76,2,0.0024813677020679267
77,2,0.00247994441814887
78,2,0.0024785211342298135
79,2,0.002477097850310757
80,2,0.0024756745663917002
81,2,0.0024742512824726436
82,2,0.002472827998553587
83,2,0.0024714047146345303
84,2,0.0024699814307154737
85,2,0.002468558146796417
86,2,0.0024671348628773604
87,2,0.002465711578958304
88,2,0.002464288295039247
89,2,0.0024628650111201906
90,2,0.002461441727201134
91,2,0.0024600184432820773
92,2,0.0024585951593630207
93,2,0.002457171875443964
94,2,0.0024557485915249074
95,2,0.0024543253076058508
96,2,0.002452902023686794
97,2,0.0024514787397677375
98,2,0.002450055455848681
99,2,0.0024486321719296242
100,2,0.0024472088880105676
1,3,0.0025186684006733664
2,3,0.0025172451167543098
3,3,0.002515821832835253
4,3,0.0025143985489161965
5,3,0.00251297526499714
6,3,0.0025115519810780832
7,3,0.0025101286971590266
8,3,0.00250870541323997
9,3,0.002507282129320913
10,3,0.0025058588454018567
11,3,0.0025044355614827997
12,3,0.002503012277563743
13,3,0.0025015889936446864
14,3,0.0025001657097256298
15,3,0.002498742425806573
16,3,0.0024973191418875165
17,3,0.00249589585796846
18,3,0.0024944725740494032
19,3,0.0024930492901303466
20,3,0.00249162600621129
